model,id,paraphrase_level,variants_correct,variants_total,para_majority_correct,gold_answer,orig_pred,orig_correct,taxonomy
mistral_7b,54ff7fdb23e7145db3995ae3425e7e2d,light,0,3,False,D,E,False,Stable Wrong
mistral_7b,54ff7fdb23e7145db3995ae3425e7e2d,medium,0,3,False,D,E,False,Stable Wrong
mistral_7b,54ff7fdb23e7145db3995ae3425e7e2d,strong,0,3,False,D,E,False,Stable Wrong
mistral_7b,551f0141a97efdd30e075a8ca7e7a5b7,light,3,3,True,E,E,True,Stable Correct
mistral_7b,551f0141a97efdd30e075a8ca7e7a5b7,medium,3,3,True,E,E,True,Stable Correct
mistral_7b,551f0141a97efdd30e075a8ca7e7a5b7,strong,3,3,True,E,E,True,Stable Correct
mistral_7b,554b6e97ab4e6304b19bd3100024721a,light,1,2,False,B,B,True,Brittle Failure
mistral_7b,554b6e97ab4e6304b19bd3100024721a,medium,1,3,False,B,B,True,Brittle Failure
mistral_7b,554b6e97ab4e6304b19bd3100024721a,strong,0,3,False,B,B,True,Brittle Failure
mistral_7b,5554e63d58bf1041a5bc297da3e4b250,light,0,1,False,C,E,False,Stable Wrong
mistral_7b,5554e63d58bf1041a5bc297da3e4b250,medium,0,3,False,C,E,False,Stable Wrong
mistral_7b,5554e63d58bf1041a5bc297da3e4b250,strong,0,3,False,C,E,False,Stable Wrong
mistral_7b,556eb3fb0594c6fe848786ea8e18b79a,medium,1,1,True,B,B,True,Stable Correct
mistral_7b,556eb3fb0594c6fe848786ea8e18b79a,strong,3,3,True,B,B,True,Stable Correct
mistral_7b,557237ba0b61f9a69ec696bdbb00743d,light,3,3,True,C,C,True,Stable Correct
mistral_7b,557237ba0b61f9a69ec696bdbb00743d,medium,3,3,True,C,C,True,Stable Correct
mistral_7b,557237ba0b61f9a69ec696bdbb00743d,strong,2,3,True,C,C,True,Stable Correct
mistral_7b,5586c15d16f83b0e6e44e6ca8dfdf338,light,1,1,True,E,E,True,Stable Correct
mistral_7b,5586c15d16f83b0e6e44e6ca8dfdf338,medium,3,3,True,E,E,True,Stable Correct
mistral_7b,5586c15d16f83b0e6e44e6ca8dfdf338,strong,3,3,True,E,E,True,Stable Correct
mistral_7b,558b551603945786d40d98bfa7687378,light,0,3,False,A,E,False,Stable Wrong
mistral_7b,558b551603945786d40d98bfa7687378,medium,0,3,False,A,E,False,Stable Wrong
mistral_7b,558b551603945786d40d98bfa7687378,strong,0,3,False,A,E,False,Stable Wrong
mistral_7b,55a497d847f2a9f54e4f0c70afc4937a,light,2,2,True,C,C,True,Stable Correct
mistral_7b,55a497d847f2a9f54e4f0c70afc4937a,medium,3,3,True,C,C,True,Stable Correct
mistral_7b,55a497d847f2a9f54e4f0c70afc4937a,strong,3,3,True,C,C,True,Stable Correct
mistral_7b,55ad81629f042f11fa069687cd37fb0e,light,0,3,False,C,A,False,Stable Wrong
mistral_7b,55ad81629f042f11fa069687cd37fb0e,medium,0,3,False,C,A,False,Stable Wrong
mistral_7b,55ad81629f042f11fa069687cd37fb0e,strong,0,3,False,C,A,False,Stable Wrong
mistral_7b,55b21cc922389f9515380dea154af76b,light,3,3,True,A,A,True,Stable Correct
mistral_7b,55b21cc922389f9515380dea154af76b,medium,3,3,True,A,A,True,Stable Correct
mistral_7b,55b21cc922389f9515380dea154af76b,strong,2,3,True,A,A,True,Stable Correct
mistral_7b,55c6360320bbbb0523ad03b6aac028cc,light,0,3,False,C,E,False,Stable Wrong
mistral_7b,55c6360320bbbb0523ad03b6aac028cc,medium,0,3,False,C,E,False,Stable Wrong
mistral_7b,55c6360320bbbb0523ad03b6aac028cc,strong,0,3,False,C,E,False,Stable Wrong
mistral_7b,56024e9ccf54cfdfa79449537548a23f_1,light,0,3,False,A,E,False,Stable Wrong
mistral_7b,56024e9ccf54cfdfa79449537548a23f_1,medium,0,3,False,A,E,False,Stable Wrong
mistral_7b,56024e9ccf54cfdfa79449537548a23f_1,strong,0,3,False,A,E,False,Stable Wrong
mistral_7b,560ce8260e71c64ca0530266bfb0e51d,light,0,3,False,B,A,False,Stable Wrong
mistral_7b,560ce8260e71c64ca0530266bfb0e51d,medium,0,3,False,B,A,False,Stable Wrong
mistral_7b,560ce8260e71c64ca0530266bfb0e51d,strong,2,3,True,B,A,False,Unstable but Recoverable
mistral_7b,564adfa66fa181537fd0a7eddf63323c,light,0,1,False,D,E,False,Stable Wrong
mistral_7b,564adfa66fa181537fd0a7eddf63323c,medium,0,3,False,D,E,False,Stable Wrong
mistral_7b,564adfa66fa181537fd0a7eddf63323c,strong,0,3,False,D,E,False,Stable Wrong
mistral_7b,566f951fcedfb6d31756455367336190,light,2,3,True,A,A,True,Stable Correct
mistral_7b,566f951fcedfb6d31756455367336190,medium,3,3,True,A,A,True,Stable Correct
mistral_7b,566f951fcedfb6d31756455367336190,strong,2,3,True,A,A,True,Stable Correct
mistral_7b,569e3e3fa20d4999203af354568d6d8c,light,0,3,False,B,A,False,Stable Wrong
mistral_7b,569e3e3fa20d4999203af354568d6d8c,medium,0,3,False,B,A,False,Stable Wrong
mistral_7b,569e3e3fa20d4999203af354568d6d8c,strong,0,3,False,B,A,False,Stable Wrong
mistral_7b,56af02e52ce026bb5032243c56312251,light,3,3,True,E,E,True,Stable Correct
mistral_7b,56af02e52ce026bb5032243c56312251,medium,3,3,True,E,E,True,Stable Correct
mistral_7b,56af02e52ce026bb5032243c56312251,strong,3,3,True,E,E,True,Stable Correct
mistral_7b,56b82e600fb3fef423c49f7515a4cd17,light,1,1,True,E,E,True,Stable Correct
mistral_7b,56b82e600fb3fef423c49f7515a4cd17,medium,3,3,True,E,E,True,Stable Correct
mistral_7b,56b82e600fb3fef423c49f7515a4cd17,strong,3,3,True,E,E,True,Stable Correct
mistral_7b,56e7b6709fd4145b9490612ba002a2f8,medium,0,3,False,C,E,False,Stable Wrong
mistral_7b,56e7b6709fd4145b9490612ba002a2f8,strong,0,3,False,C,E,False,Stable Wrong
mistral_7b,56f9d3899b649e3e4115b1fa10083534,light,0,3,False,A,C,False,Stable Wrong
mistral_7b,56f9d3899b649e3e4115b1fa10083534,medium,1,3,False,A,C,False,Stable Wrong
mistral_7b,56f9d3899b649e3e4115b1fa10083534,strong,0,3,False,A,C,False,Stable Wrong
mistral_7b,5725a1461ec194eb1cda509e3cc5b8da,light,0,3,False,D,B,False,Stable Wrong
mistral_7b,5725a1461ec194eb1cda509e3cc5b8da,medium,0,3,False,D,B,False,Stable Wrong
mistral_7b,5725a1461ec194eb1cda509e3cc5b8da,strong,0,3,False,D,B,False,Stable Wrong
mistral_7b,5788db78b9fad9dfaeb749e6f8245829,light,0,1,False,C,B,False,Stable Wrong
mistral_7b,5788db78b9fad9dfaeb749e6f8245829,medium,0,3,False,C,B,False,Stable Wrong
mistral_7b,5788db78b9fad9dfaeb749e6f8245829,strong,1,3,False,C,B,False,Stable Wrong
mistral_7b,57cee4603c0f07e51f9efdb6d47624c7,light,0,3,False,A,C,False,Stable Wrong
mistral_7b,57cee4603c0f07e51f9efdb6d47624c7,medium,0,3,False,A,C,False,Stable Wrong
mistral_7b,57cee4603c0f07e51f9efdb6d47624c7,strong,0,3,False,A,C,False,Stable Wrong
mistral_7b,582493da214eaf81d23a54d646e8a590,light,0,3,False,D,E,False,Stable Wrong
mistral_7b,582493da214eaf81d23a54d646e8a590,medium,0,3,False,D,E,False,Stable Wrong
mistral_7b,582493da214eaf81d23a54d646e8a590,strong,0,3,False,D,E,False,Stable Wrong
mistral_7b,5859f2f35a2bf58cb3b66f6e05fda264,light,0,3,False,C,E,False,Stable Wrong
mistral_7b,5859f2f35a2bf58cb3b66f6e05fda264,medium,0,3,False,C,E,False,Stable Wrong
mistral_7b,5859f2f35a2bf58cb3b66f6e05fda264,strong,0,3,False,C,E,False,Stable Wrong
mistral_7b,58889014bce3498ef7d11189f7bf58b7,light,1,3,False,B,D,False,Stable Wrong
mistral_7b,58889014bce3498ef7d11189f7bf58b7,medium,1,3,False,B,D,False,Stable Wrong
mistral_7b,58889014bce3498ef7d11189f7bf58b7,strong,2,3,True,B,D,False,Unstable but Recoverable
mistral_7b,588c0a56b725ddde35df82701a64e0d1,light,0,3,False,B,E,False,Stable Wrong
mistral_7b,588c0a56b725ddde35df82701a64e0d1,medium,0,3,False,B,E,False,Stable Wrong
mistral_7b,588c0a56b725ddde35df82701a64e0d1,strong,0,3,False,B,E,False,Stable Wrong
mistral_7b,5894a3b1a7deddb10260b96c24107b01,light,0,3,False,D,E,False,Stable Wrong
mistral_7b,5894a3b1a7deddb10260b96c24107b01,medium,0,3,False,D,E,False,Stable Wrong
mistral_7b,5894a3b1a7deddb10260b96c24107b01,strong,0,3,False,D,E,False,Stable Wrong
mistral_7b,58a3498cc62f66da0082127391599728,light,0,1,False,D,E,False,Stable Wrong
mistral_7b,58a3498cc62f66da0082127391599728,medium,0,1,False,D,E,False,Stable Wrong
mistral_7b,58a3498cc62f66da0082127391599728,strong,0,3,False,D,E,False,Stable Wrong
mistral_7b,58bbc2dda9101a1eb4603fc8995d6b0c,light,0,3,False,B,E,False,Stable Wrong
mistral_7b,58bbc2dda9101a1eb4603fc8995d6b0c,medium,0,3,False,B,E,False,Stable Wrong
mistral_7b,58bbc2dda9101a1eb4603fc8995d6b0c,strong,0,3,False,B,E,False,Stable Wrong
mistral_7b,58ec886d01ad2cdf8d68f26ef3c23b66,light,0,1,False,A,E,False,Stable Wrong
mistral_7b,58ec886d01ad2cdf8d68f26ef3c23b66,medium,0,3,False,A,E,False,Stable Wrong
mistral_7b,58ec886d01ad2cdf8d68f26ef3c23b66,strong,0,3,False,A,E,False,Stable Wrong
mistral_7b,59050527783813c65767457d82102384,medium,3,3,True,E,E,True,Stable Correct
mistral_7b,59050527783813c65767457d82102384,strong,3,3,True,E,E,True,Stable Correct
mistral_7b,590e6f2ef5782fb07277fd6c9cf0fd02,light,2,3,True,A,E,False,Unstable but Recoverable
mistral_7b,590e6f2ef5782fb07277fd6c9cf0fd02,medium,0,3,False,A,E,False,Stable Wrong
mistral_7b,590e6f2ef5782fb07277fd6c9cf0fd02,strong,0,3,False,A,E,False,Stable Wrong
mistral_7b,591221f7cf4790253d19b08d9ea1f77e,light,0,3,False,A,E,False,Stable Wrong
mistral_7b,591221f7cf4790253d19b08d9ea1f77e,medium,0,3,False,A,E,False,Stable Wrong
mistral_7b,591221f7cf4790253d19b08d9ea1f77e,strong,0,3,False,A,E,False,Stable Wrong
mistral_7b,59618a8080157377743e77a2d69699eb,light,0,1,False,A,E,False,Stable Wrong
mistral_7b,59618a8080157377743e77a2d69699eb,medium,1,3,False,A,E,False,Stable Wrong
mistral_7b,59618a8080157377743e77a2d69699eb,strong,1,3,False,A,E,False,Stable Wrong
mistral_7b,5962201a62f6b044e065e6806ed72cc2,light,0,2,False,B,E,False,Stable Wrong
mistral_7b,5962201a62f6b044e065e6806ed72cc2,medium,0,3,False,B,E,False,Stable Wrong
mistral_7b,5962201a62f6b044e065e6806ed72cc2,strong,0,3,False,B,E,False,Stable Wrong
mistral_7b,59682dc5996c40b801051f9fea199ae0,light,0,1,False,B,D,False,Stable Wrong
mistral_7b,59682dc5996c40b801051f9fea199ae0,medium,0,3,False,B,D,False,Stable Wrong
mistral_7b,59682dc5996c40b801051f9fea199ae0,strong,0,3,False,B,D,False,Stable Wrong
mistral_7b,59857e4749068389da0978f9901d4080,light,0,2,False,D,E,False,Stable Wrong
mistral_7b,59857e4749068389da0978f9901d4080,medium,0,3,False,D,E,False,Stable Wrong
mistral_7b,59857e4749068389da0978f9901d4080,strong,0,3,False,D,E,False,Stable Wrong
mistral_7b,599d1f8dbd147c06b31ae490af37698f,medium,0,1,False,A,E,False,Stable Wrong
mistral_7b,599d1f8dbd147c06b31ae490af37698f,strong,0,3,False,A,E,False,Stable Wrong
mistral_7b,59af676a5e79ad28bb77df03ce81c28a,light,0,1,False,D,E,False,Stable Wrong
mistral_7b,59af676a5e79ad28bb77df03ce81c28a,medium,0,3,False,D,E,False,Stable Wrong
mistral_7b,59af676a5e79ad28bb77df03ce81c28a,strong,0,3,False,D,E,False,Stable Wrong
mistral_7b,59c6e6ace105241ecb8c32596612e589,medium,3,3,True,C,C,True,Stable Correct
mistral_7b,59c6e6ace105241ecb8c32596612e589,strong,3,3,True,C,C,True,Stable Correct
mistral_7b,59e8fce0c310219ec36dd3d839cff305,light,0,3,False,A,E,False,Stable Wrong
mistral_7b,59e8fce0c310219ec36dd3d839cff305,medium,0,3,False,A,E,False,Stable Wrong
mistral_7b,59e8fce0c310219ec36dd3d839cff305,strong,0,3,False,A,E,False,Stable Wrong
mistral_7b,59f5f6c70e7309bd51ca16496e7ea376,light,3,3,True,D,D,True,Stable Correct
mistral_7b,59f5f6c70e7309bd51ca16496e7ea376,medium,3,3,True,D,D,True,Stable Correct
mistral_7b,59f5f6c70e7309bd51ca16496e7ea376,strong,2,3,True,D,D,True,Stable Correct
mistral_7b,59fbbacfce0c1c8e60642598b5e488c6,light,0,1,False,B,A,False,Stable Wrong
mistral_7b,59fbbacfce0c1c8e60642598b5e488c6,medium,0,3,False,B,A,False,Stable Wrong
mistral_7b,59fbbacfce0c1c8e60642598b5e488c6,strong,0,3,False,B,A,False,Stable Wrong
mistral_7b,5a28ae273ec39360e1b81578215e7eab,light,0,1,False,C,E,False,Stable Wrong
mistral_7b,5a28ae273ec39360e1b81578215e7eab,medium,0,2,False,C,E,False,Stable Wrong
mistral_7b,5a28ae273ec39360e1b81578215e7eab,strong,0,3,False,C,E,False,Stable Wrong
mistral_7b,5a467e663d3ff427155f25a29c2d38d4,light,3,3,True,E,E,True,Stable Correct
mistral_7b,5a467e663d3ff427155f25a29c2d38d4,medium,3,3,True,E,E,True,Stable Correct
mistral_7b,5a467e663d3ff427155f25a29c2d38d4,strong,3,3,True,E,E,True,Stable Correct
mistral_7b,5a55a24206cf1e342afde7991c6b0b76,light,3,3,True,A,A,True,Stable Correct
mistral_7b,5a55a24206cf1e342afde7991c6b0b76,medium,3,3,True,A,A,True,Stable Correct
mistral_7b,5a55a24206cf1e342afde7991c6b0b76,strong,3,3,True,A,A,True,Stable Correct
mistral_7b,5a73dfc7b93f67508c447119c4b4a5dd,light,0,3,False,D,A,False,Stable Wrong
mistral_7b,5a73dfc7b93f67508c447119c4b4a5dd,medium,0,3,False,D,A,False,Stable Wrong
mistral_7b,5a73dfc7b93f67508c447119c4b4a5dd,strong,0,3,False,D,A,False,Stable Wrong
mistral_7b,5a953b5fb26f1614640574f65410e8b0,light,0,3,False,D,E,False,Stable Wrong
mistral_7b,5a953b5fb26f1614640574f65410e8b0,medium,0,3,False,D,E,False,Stable Wrong
mistral_7b,5a953b5fb26f1614640574f65410e8b0,strong,0,3,False,D,E,False,Stable Wrong
mistral_7b,5ab318e57442bdaea289a6ceab43de61,light,3,3,True,E,E,True,Stable Correct
mistral_7b,5ab318e57442bdaea289a6ceab43de61,medium,3,3,True,E,E,True,Stable Correct
mistral_7b,5ab318e57442bdaea289a6ceab43de61,strong,3,3,True,E,E,True,Stable Correct
mistral_7b,5acfc29dbd10f8c89bd37c2480000e0a,light,3,3,True,B,B,True,Stable Correct
mistral_7b,5acfc29dbd10f8c89bd37c2480000e0a,medium,3,3,True,B,B,True,Stable Correct
mistral_7b,5acfc29dbd10f8c89bd37c2480000e0a,strong,3,3,True,B,B,True,Stable Correct
mistral_7b,5aef8dbaf0eaef3e3f38f063f48513a5,light,1,1,True,E,E,True,Stable Correct
mistral_7b,5aef8dbaf0eaef3e3f38f063f48513a5,medium,3,3,True,E,E,True,Stable Correct
mistral_7b,5aef8dbaf0eaef3e3f38f063f48513a5,strong,3,3,True,E,E,True,Stable Correct
mistral_7b,5b08133c8ce8c692ae67ab95d46e0b3e,light,2,2,True,E,E,True,Stable Correct
mistral_7b,5b08133c8ce8c692ae67ab95d46e0b3e,medium,3,3,True,E,E,True,Stable Correct
mistral_7b,5b08133c8ce8c692ae67ab95d46e0b3e,strong,3,3,True,E,E,True,Stable Correct
mistral_7b,5b31de5a0506985dea62030485e9c3c3,light,0,3,False,B,D,False,Stable Wrong
mistral_7b,5b31de5a0506985dea62030485e9c3c3,medium,0,3,False,B,D,False,Stable Wrong
mistral_7b,5b31de5a0506985dea62030485e9c3c3,strong,0,3,False,B,D,False,Stable Wrong
mistral_7b,5b41ef24202a7f27f640f2fb4e778357,light,0,1,False,B,B,True,Brittle Failure
mistral_7b,5b41ef24202a7f27f640f2fb4e778357,medium,1,3,False,B,B,True,Brittle Failure
mistral_7b,5b41ef24202a7f27f640f2fb4e778357,strong,0,3,False,B,B,True,Brittle Failure
mistral_7b,5b5d6ada7f59d1f4c79f340120e3cb52,light,0,3,False,C,E,False,Stable Wrong
mistral_7b,5b5d6ada7f59d1f4c79f340120e3cb52,medium,0,3,False,C,E,False,Stable Wrong
mistral_7b,5b5d6ada7f59d1f4c79f340120e3cb52,strong,0,3,False,C,E,False,Stable Wrong
mistral_7b,5b99594dc2aaa18574a5de0fbd03de6c,strong,0,3,False,B,E,False,Stable Wrong
mistral_7b,5bab8120c2814c3a66fa4262f7500fba,light,2,3,True,D,A,False,Unstable but Recoverable
mistral_7b,5bab8120c2814c3a66fa4262f7500fba,medium,2,3,True,D,A,False,Unstable but Recoverable
mistral_7b,5bab8120c2814c3a66fa4262f7500fba,strong,2,3,True,D,A,False,Unstable but Recoverable
mistral_7b,5c102f217b3b1d0b5fec0c549a0e0b08,light,1,1,True,A,A,True,Stable Correct
mistral_7b,5c102f217b3b1d0b5fec0c549a0e0b08,medium,3,3,True,A,A,True,Stable Correct
mistral_7b,5c102f217b3b1d0b5fec0c549a0e0b08,strong,3,3,True,A,A,True,Stable Correct
mistral_7b,5c9736d5a003b31456d47a2466bca6c9,light,0,3,False,C,B,False,Stable Wrong
mistral_7b,5c9736d5a003b31456d47a2466bca6c9,medium,0,3,False,C,B,False,Stable Wrong
mistral_7b,5c9736d5a003b31456d47a2466bca6c9,strong,0,3,False,C,B,False,Stable Wrong
mistral_7b,5cae8057e75e3adf5c338a43b3ba97fb,light,3,3,True,A,A,True,Stable Correct
mistral_7b,5cae8057e75e3adf5c338a43b3ba97fb,medium,3,3,True,A,A,True,Stable Correct
mistral_7b,5cae8057e75e3adf5c338a43b3ba97fb,strong,3,3,True,A,A,True,Stable Correct
mistral_7b,5cc173999089fd11673252a58b8c0feb,light,3,3,True,A,A,True,Stable Correct
mistral_7b,5cc173999089fd11673252a58b8c0feb,medium,3,3,True,A,A,True,Stable Correct
mistral_7b,5cc173999089fd11673252a58b8c0feb,strong,3,3,True,A,A,True,Stable Correct
mistral_7b,5ce4809a407c763a74fde4430d2e94d0,light,0,1,False,C,E,False,Stable Wrong
mistral_7b,5ce4809a407c763a74fde4430d2e94d0,medium,0,2,False,C,E,False,Stable Wrong
mistral_7b,5ce4809a407c763a74fde4430d2e94d0,strong,0,3,False,C,E,False,Stable Wrong
mistral_7b,5cf2d3689207401e76e59afbeba92367,light,0,3,False,D,E,False,Stable Wrong
mistral_7b,5cf2d3689207401e76e59afbeba92367,medium,0,3,False,D,E,False,Stable Wrong
mistral_7b,5cf2d3689207401e76e59afbeba92367,strong,0,3,False,D,E,False,Stable Wrong
mistral_7b,5d000896b03358e5370bb45781d0c049,medium,0,1,False,C,C,True,Brittle Failure
mistral_7b,5d000896b03358e5370bb45781d0c049,strong,2,3,True,C,C,True,Stable Correct
mistral_7b,5d60db453badbdb80c7975acdefa6083,strong,0,3,False,A,E,False,Stable Wrong
mistral_7b,5d721a7dab78261a920fb49786d9db6d,light,2,2,True,A,A,True,Stable Correct
mistral_7b,5d721a7dab78261a920fb49786d9db6d,medium,3,3,True,A,A,True,Stable Correct
mistral_7b,5d721a7dab78261a920fb49786d9db6d,strong,3,3,True,A,A,True,Stable Correct
mistral_7b,5d75295f192244822233b7cdc870a242,light,0,3,False,C,E,False,Stable Wrong
mistral_7b,5d75295f192244822233b7cdc870a242,medium,0,3,False,C,E,False,Stable Wrong
mistral_7b,5d75295f192244822233b7cdc870a242,strong,0,3,False,C,E,False,Stable Wrong
mistral_7b,5d91808b8bbe60a415c09cbcff0fe749,light,0,3,False,D,E,False,Stable Wrong
mistral_7b,5d91808b8bbe60a415c09cbcff0fe749,medium,0,3,False,D,E,False,Stable Wrong
mistral_7b,5d91808b8bbe60a415c09cbcff0fe749,strong,0,3,False,D,E,False,Stable Wrong
mistral_7b,5d99898aa689654fe8aa3c4a9c98fb7d,light,0,3,False,D,E,False,Stable Wrong
mistral_7b,5d99898aa689654fe8aa3c4a9c98fb7d,medium,0,3,False,D,E,False,Stable Wrong
mistral_7b,5d99898aa689654fe8aa3c4a9c98fb7d,strong,0,3,False,D,E,False,Stable Wrong
mistral_7b,5dd426b346b8466f21261b1eaeab3bd8,light,2,3,True,D,D,True,Stable Correct
mistral_7b,5dd426b346b8466f21261b1eaeab3bd8,medium,1,3,False,D,D,True,Brittle Failure
mistral_7b,5dd426b346b8466f21261b1eaeab3bd8,strong,1,3,False,D,D,True,Brittle Failure
mistral_7b,5dee9a87f5943d6040294d0d21d3c0e3,light,0,3,False,B,E,False,Stable Wrong
mistral_7b,5dee9a87f5943d6040294d0d21d3c0e3,medium,0,3,False,B,E,False,Stable Wrong
mistral_7b,5dee9a87f5943d6040294d0d21d3c0e3,strong,0,3,False,B,E,False,Stable Wrong
mistral_7b,5df8a8c26fd4b4f2a340253c755b3790,light,0,1,False,B,E,False,Stable Wrong
mistral_7b,5df8a8c26fd4b4f2a340253c755b3790,medium,0,3,False,B,E,False,Stable Wrong
mistral_7b,5df8a8c26fd4b4f2a340253c755b3790,strong,0,3,False,B,E,False,Stable Wrong
mistral_7b,5e0bca66da0af9b7578962d4a6af896f,light,0,1,False,B,E,False,Stable Wrong
mistral_7b,5e0bca66da0af9b7578962d4a6af896f,medium,0,3,False,B,E,False,Stable Wrong
mistral_7b,5e0bca66da0af9b7578962d4a6af896f,strong,0,3,False,B,E,False,Stable Wrong
mistral_7b,5e930a1ca52df2c779a44effc92ed510,light,0,2,False,C,C,True,Brittle Failure
mistral_7b,5e930a1ca52df2c779a44effc92ed510,medium,1,3,False,C,C,True,Brittle Failure
mistral_7b,5e930a1ca52df2c779a44effc92ed510,strong,1,3,False,C,C,True,Brittle Failure
mistral_7b,5e9d499e0d571b7d6ae666b69a828f94,medium,0,2,False,A,E,False,Stable Wrong
mistral_7b,5e9d499e0d571b7d6ae666b69a828f94,strong,1,3,False,A,E,False,Stable Wrong
mistral_7b,5edfe23845a86f9f4af53214a1c048cb,light,0,1,False,C,E,False,Stable Wrong
mistral_7b,5edfe23845a86f9f4af53214a1c048cb,medium,0,3,False,C,E,False,Stable Wrong
mistral_7b,5edfe23845a86f9f4af53214a1c048cb,strong,0,3,False,C,E,False,Stable Wrong
mistral_7b,5f19bce44eec43fadd95e9c26cd20db5,light,0,3,False,C,E,False,Stable Wrong
mistral_7b,5f19bce44eec43fadd95e9c26cd20db5,medium,0,3,False,C,E,False,Stable Wrong
mistral_7b,5f19bce44eec43fadd95e9c26cd20db5,strong,0,3,False,C,E,False,Stable Wrong
mistral_7b,5f2f50210f84625da678941808a3b3f0,light,0,2,False,D,A,False,Stable Wrong
mistral_7b,5f2f50210f84625da678941808a3b3f0,medium,0,3,False,D,A,False,Stable Wrong
mistral_7b,5f2f50210f84625da678941808a3b3f0,strong,0,3,False,D,A,False,Stable Wrong
mistral_7b,5f65b1a832e5e784b99594d67d800ac5,light,2,2,True,E,E,True,Stable Correct
mistral_7b,5f65b1a832e5e784b99594d67d800ac5,medium,3,3,True,E,E,True,Stable Correct
mistral_7b,5f65b1a832e5e784b99594d67d800ac5,strong,3,3,True,E,E,True,Stable Correct
mistral_7b,5f75a8e6db14ff7d13a5dc32c3bcd948,light,3,3,True,A,A,True,Stable Correct
mistral_7b,5f75a8e6db14ff7d13a5dc32c3bcd948,medium,3,3,True,A,A,True,Stable Correct
mistral_7b,5f75a8e6db14ff7d13a5dc32c3bcd948,strong,3,3,True,A,A,True,Stable Correct
mistral_7b,5f8fb78fe3b16764c2373f93337842d8,medium,3,3,True,C,C,True,Stable Correct
mistral_7b,5f8fb78fe3b16764c2373f93337842d8,strong,2,3,True,C,C,True,Stable Correct
mistral_7b,5fb3593b1fbd4c5370dadc8e32ab58cb,light,0,3,False,C,E,False,Stable Wrong
mistral_7b,5fb3593b1fbd4c5370dadc8e32ab58cb,medium,0,3,False,C,E,False,Stable Wrong
mistral_7b,5fb3593b1fbd4c5370dadc8e32ab58cb,strong,0,3,False,C,E,False,Stable Wrong
mistral_7b,5fca919a1c9bd8ed696b0cc5567f0348,light,0,2,False,A,E,False,Stable Wrong
mistral_7b,5fca919a1c9bd8ed696b0cc5567f0348,medium,0,3,False,A,E,False,Stable Wrong
mistral_7b,5fca919a1c9bd8ed696b0cc5567f0348,strong,0,3,False,A,E,False,Stable Wrong
mistral_7b,5fcd96582a2b34782f6c843876e13e18,light,0,3,False,D,E,False,Stable Wrong
mistral_7b,5fcd96582a2b34782f6c843876e13e18,medium,0,3,False,D,E,False,Stable Wrong
mistral_7b,5fcd96582a2b34782f6c843876e13e18,strong,0,3,False,D,E,False,Stable Wrong
mistral_7b,5feaa4b7fbc0802abda5683c23d374cf,medium,3,3,True,A,A,True,Stable Correct
mistral_7b,5feaa4b7fbc0802abda5683c23d374cf,strong,1,3,False,A,A,True,Brittle Failure
mistral_7b,5ff866f8f317f37e2dfba51d9e343a26,light,2,2,True,D,D,True,Stable Correct
mistral_7b,5ff866f8f317f37e2dfba51d9e343a26,medium,3,3,True,D,D,True,Stable Correct
mistral_7b,5ff866f8f317f37e2dfba51d9e343a26,strong,2,3,True,D,D,True,Stable Correct
mistral_7b,60081e8b4cba0530048f4a8c26e85eb1,light,0,3,False,D,E,False,Stable Wrong
mistral_7b,60081e8b4cba0530048f4a8c26e85eb1,medium,0,3,False,D,E,False,Stable Wrong
mistral_7b,60081e8b4cba0530048f4a8c26e85eb1,strong,0,3,False,D,E,False,Stable Wrong
mistral_7b,604427035260d2928f8046a1bc1bebe1,light,3,3,True,E,E,True,Stable Correct
mistral_7b,604427035260d2928f8046a1bc1bebe1,medium,3,3,True,E,E,True,Stable Correct
mistral_7b,604427035260d2928f8046a1bc1bebe1,strong,3,3,True,E,E,True,Stable Correct
mistral_7b,604b6848811b3c3be934e7f9e051bf03,light,0,3,False,B,E,False,Stable Wrong
mistral_7b,604b6848811b3c3be934e7f9e051bf03,medium,0,3,False,B,E,False,Stable Wrong
mistral_7b,604b6848811b3c3be934e7f9e051bf03,strong,0,3,False,B,E,False,Stable Wrong
mistral_7b,607e8f8b3c36b3cc714069fbdd8be7cb,medium,0,3,False,A,E,False,Stable Wrong
mistral_7b,607e8f8b3c36b3cc714069fbdd8be7cb,strong,0,3,False,A,E,False,Stable Wrong
mistral_7b,609379b5cd23ae006b6ef29a8fb9ae88,light,0,3,False,B,E,False,Stable Wrong
mistral_7b,609379b5cd23ae006b6ef29a8fb9ae88,medium,0,3,False,B,E,False,Stable Wrong
mistral_7b,609379b5cd23ae006b6ef29a8fb9ae88,strong,0,3,False,B,E,False,Stable Wrong
