model,model_id,id,variant_name,paraphrase_level,question_text,gold_answer,raw_output,predicted_answer,correct,original_prediction,consistent_with_original
mistral_7b,mistralai/Mistral-7B-Instruct-v0.1,f427a5b013c4190b708a25a9594264a1,light_1,light,What would you need after recording somethign and having it transcribed?,A,E. tape,E,False,E,True
mistral_7b,mistralai/Mistral-7B-Instruct-v0.1,f427a5b013c4190b708a25a9594264a1,light_2,light,What would you need after recording something and then having it transcribed?,A,E. tape,E,False,E,True
mistral_7b,mistralai/Mistral-7B-Instruct-v0.1,54549f8b11a5ccd447bbd7e50b389ef3,original,original,Where could you find a pebble that has been walked on?,B,A. lake,A,False,A,True
mistral_7b,mistralai/Mistral-7B-Instruct-v0.1,54549f8b11a5ccd447bbd7e50b389ef3,light_1,light,Wo could you find a pebble that has been walked on?,B,A. lake,A,False,A,True
mistral_7b,mistralai/Mistral-7B-Instruct-v0.1,c63857bb09ba4ba0e96f512a48713795,original,original,"Billy loves science, history, and art but isn't very creative.  When he was visiting the museum, he felt a great deal of what emotion?",E,E. enjoyment,E,True,E,True
mistral_7b,mistralai/Mistral-7B-Instruct-v0.1,c63857bb09ba4ba0e96f512a48713795,light_1,light,"Billy loves science, history and art, but is not very creative. When he was visiting the museum, he felt a great deal of what emotion?",E,E. enjoyment,E,True,E,True
mistral_7b,mistralai/Mistral-7B-Instruct-v0.1,c63857bb09ba4ba0e96f512a48713795,light_2,light,"Billy loves science, history and art, but is not very creative when he visited the museum, he felt a great deal of what emotion?",E,E. enjoyment,E,True,E,True
mistral_7b,mistralai/Mistral-7B-Instruct-v0.1,c63857bb09ba4ba0e96f512a48713795,light_3,light,"Billy loves science, history and art, but isn't very creative. When he visited the museum, he felt a great deal of what emotion?",E,E. enjoyment,E,True,E,True
mistral_7b,mistralai/Mistral-7B-Instruct-v0.1,5894a3b1a7deddb10260b96c24107b01,original,original,Young Timmy had a weak arm and could never quite land the newspaper all the way up on my what?,D,E. floor,E,False,E,True
mistral_7b,mistralai/Mistral-7B-Instruct-v0.1,5894a3b1a7deddb10260b96c24107b01,light_1,light,Young Timmy had a weak arm and could never land the newspaper on my what?,D,E. floor,E,False,E,True
mistral_7b,mistralai/Mistral-7B-Instruct-v0.1,5894a3b1a7deddb10260b96c24107b01,light_2,light,Young Timmy had a weak arm and could never quite land the newspaper on my what?,D,A. library,A,False,E,False
mistral_7b,mistralai/Mistral-7B-Instruct-v0.1,5894a3b1a7deddb10260b96c24107b01,light_3,light,Young Timmy had a weak arm and could never quite land the newspaper on what?,D,E. floor,E,False,E,True
mistral_7b,mistralai/Mistral-7B-Instruct-v0.1,bdb7a31db2e74f755c9cb34988429ba3,original,original,What will the government do if they find out you fail to file your taxes?,E,E. take money,E,True,E,True
mistral_7b,mistralai/Mistral-7B-Instruct-v0.1,bdb7a31db2e74f755c9cb34988429ba3,light_1,light,What will the government do if they find out that you fail to file your taxes?,E,E. take money,E,True,E,True
mistral_7b,mistralai/Mistral-7B-Instruct-v0.1,bdb7a31db2e74f755c9cb34988429ba3,light_2,light,What will the government do if they find out that you failed to file your taxes?,E,E. take money,E,True,E,True
mistral_7b,mistralai/Mistral-7B-Instruct-v0.1,ef4a41be738cd8249bd2ed496b67e74e,original,original,Sometimes people say that someone stupid has no what?,C,C. brains,C,True,C,True
mistral_7b,mistralai/Mistral-7B-Instruct-v0.1,ef4a41be738cd8249bd2ed496b67e74e,light_1,light,Sometimes people say that someone is stupid and no one has what?,C,C. brains,C,True,C,True
mistral_7b,mistralai/Mistral-7B-Instruct-v0.1,ef4a41be738cd8249bd2ed496b67e74e,light_2,light,Sometimes people say that someone is stupid and has no what?,C,C. brains,C,True,C,True
mistral_7b,mistralai/Mistral-7B-Instruct-v0.1,ef4a41be738cd8249bd2ed496b67e74e,light_3,light,Some people say that someone stupid has no what?,C,C. brains,C,True,C,True
mistral_7b,mistralai/Mistral-7B-Instruct-v0.1,fa651dc3fcdde24cda9a919d0b32caca,original,original,"They took a break from all the rides to have lunch, while eating hamburger they talked about how they were going to what on the next ride?",B,E. food poisoning,E,False,E,True
mistral_7b,mistralai/Mistral-7B-Instruct-v0.1,fa651dc3fcdde24cda9a919d0b32caca,light_1,light,"They took a break from all the rides to have lunch, while eating hamburgers they talked about how they were going on the next ride?",B,E. food poisoning,E,False,E,True
mistral_7b,mistralai/Mistral-7B-Instruct-v0.1,fa651dc3fcdde24cda9a919d0b32caca,light_2,light,"They took a break from all the rides to have lunch, while eating hamburger they talked about what they were going to do on the next ride?",B,E. food poisoning,E,False,E,True
mistral_7b,mistralai/Mistral-7B-Instruct-v0.1,fa651dc3fcdde24cda9a919d0b32caca,light_3,light,"They took a break from all the rides to have lunch, while eating hamburgers they talked about how they were going on the next ride to what?",B,E. food poisoning,E,False,E,True
mistral_7b,mistralai/Mistral-7B-Instruct-v0.1,47e53221e4370e3a2be1f616e9cd95d5,original,original,"The man needed representation for arbitration, and a professional decided on giving assistance, what are they trying to avoid?",B,B. law suits,B,True,B,True
mistral_7b,mistralai/Mistral-7B-Instruct-v0.1,47e53221e4370e3a2be1f616e9cd95d5,light_1,light,"The man needed representation for arbitration, and a professional decided to give assistance. What are they trying to avoid?",B,B. law suits,B,True,B,True
mistral_7b,mistralai/Mistral-7B-Instruct-v0.1,47e53221e4370e3a2be1f616e9cd95d5,light_2,light,The man needed representation for arbitration and a professional decided on providing assistance - what are they trying to avoid?,B,E. surgery,E,False,B,False
mistral_7b,mistralai/Mistral-7B-Instruct-v0.1,47e53221e4370e3a2be1f616e9cd95d5,light_3,light,"The man needed representation for arbitration and a professional decided to give help, what are they trying to avoid?",B,E. surgery,E,False,B,False
mistral_7b,mistralai/Mistral-7B-Instruct-v0.1,54599943fd38d61c01d2d99032b68694,original,original,Where would you fill a salad bowl with as much as you can eat?,C,E. cupboard,E,False,E,True
mistral_7b,mistralai/Mistral-7B-Instruct-v0.1,54599943fd38d61c01d2d99032b68694,light_1,light,Wo would you fill a salad bowl with as much as you can eat?,C,E. cupboard,E,False,E,True
mistral_7b,mistralai/Mistral-7B-Instruct-v0.1,aa8317aeac090d7d291b0881c9ee756d,original,original,Why would you go to a bathroom after drinking alcohol?,C,E. frequent urination,E,False,E,True
mistral_7b,mistralai/Mistral-7B-Instruct-v0.1,aa8317aeac090d7d291b0881c9ee756d,light_1,light,Why would you go to the bathroom after drinking alcohol?,C,E. frequent urination,E,False,E,True
mistral_7b,mistralai/Mistral-7B-Instruct-v0.1,68cacf2f356db8dd418e958d27b60106,original,original,Why would you be unable to use a basketball?,B,B. punctured,B,True,B,True
mistral_7b,mistralai/Mistral-7B-Instruct-v0.1,68cacf2f356db8dd418e958d27b60106,light_1,light,Warum would you be unable to use a basketball?,B,E. not tall,E,False,B,False
mistral_7b,mistralai/Mistral-7B-Instruct-v0.1,68cacf2f356db8dd418e958d27b60106,light_2,light,Pourquoi would you be unable to use a basketball?,B,E. not tall,E,False,B,False
mistral_7b,mistralai/Mistral-7B-Instruct-v0.1,68cacf2f356db8dd418e958d27b60106,light_3,light,Pourquoi ne s'additional be unable to use a basketball?,B,E. not tall,E,False,B,False
mistral_7b,mistralai/Mistral-7B-Instruct-v0.1,c308dd7570007a030f519e7148842613,original,original,Jane bought a bag of marbles.  Where did she keep them?,A,E. store,E,False,E,True
mistral_7b,mistralai/Mistral-7B-Instruct-v0.1,c308dd7570007a030f519e7148842613,light_1,light,Jane bought a bag of marbles and where did she keep them?,A,E. store,E,False,E,True
mistral_7b,mistralai/Mistral-7B-Instruct-v0.1,21f85e848149faae1acd981dc0a3e28c,original,original,"The old saying is that taxes are inevitable, and also what?",B,E. spend,E,False,E,True
mistral_7b,mistralai/Mistral-7B-Instruct-v0.1,21f85e848149faae1acd981dc0a3e28c,light_1,light,"The old saying is that taxes are inevitable, and what?",B,E. spend,E,False,E,True
mistral_7b,mistralai/Mistral-7B-Instruct-v0.1,21f85e848149faae1acd981dc0a3e28c,light_2,light,"The old saying is that taxes are inevitable, and what are they also?",B,E. spend,E,False,E,True
mistral_7b,mistralai/Mistral-7B-Instruct-v0.1,21f85e848149faae1acd981dc0a3e28c,light_3,light,"The old saying is that taxes are inevitable, and what is also?",B,E. spend,E,False,E,True
mistral_7b,mistralai/Mistral-7B-Instruct-v0.1,2282e0c80be28aadadb79a822fec9dac,original,original,Death Valley is in the North American what?,B,B. continent,B,True,B,True
mistral_7b,mistralai/Mistral-7B-Instruct-v0.1,2282e0c80be28aadadb79a822fec9dac,light_1,light,Death Valley is in North America what?,B,E. mountainous area,E,False,B,False
mistral_7b,mistralai/Mistral-7B-Instruct-v0.1,2282e0c80be28aadadb79a822fec9dac,light_2,light,Death Valley is what in North America?,B,E. mountainous area,E,False,B,False
mistral_7b,mistralai/Mistral-7B-Instruct-v0.1,2282e0c80be28aadadb79a822fec9dac,light_3,light,What is Death Valley in North America?,B,E. mountainous area,E,False,B,False
mistral_7b,mistralai/Mistral-7B-Instruct-v0.1,f037e216191f298d9e4636ceb195eced,original,original,Where could you get something that is made out of wool but cannot be worn?,C,E. clothing factory,E,False,E,True
mistral_7b,mistralai/Mistral-7B-Instruct-v0.1,f037e216191f298d9e4636ceb195eced,light_1,light,Wo could you get something that is made out of wool but cannot be worn?,C,E. clothing factory,E,False,E,True
mistral_7b,mistralai/Mistral-7B-Instruct-v0.1,f037e216191f298d9e4636ceb195eced,light_2,light,Wo can you get something that is made of wool but can not be worn?,C,E. clothing factory,E,False,E,True
mistral_7b,mistralai/Mistral-7B-Instruct-v0.1,f037e216191f298d9e4636ceb195eced,light_3,light,Wo could you get something that is made of wool but can't be worn?,C,E. clothing factory,E,False,E,True
mistral_7b,mistralai/Mistral-7B-Instruct-v0.1,a0dbf1f23767367088820868def9aa07,original,original,"A computer can process information and even choose, but it can't do what?",C,E. receive data,E,False,E,True
mistral_7b,mistralai/Mistral-7B-Instruct-v0.1,c900805e2924bc6606f95b97bee7857b,original,original,They served wine and cheese after everybody saw the exhibits and installations where?,C,C. art show,C,True,C,True
mistral_7b,mistralai/Mistral-7B-Instruct-v0.1,c900805e2924bc6606f95b97bee7857b,light_1,light,After everyone saw the exhibits and installations they served wine and cheese where?,C,C. art show,C,True,C,True
mistral_7b,mistralai/Mistral-7B-Instruct-v0.1,c900805e2924bc6606f95b97bee7857b,light_2,light,After everyone saw the exhibits and installations where they served wine and cheese?,C,C. art show,C,True,C,True
mistral_7b,mistralai/Mistral-7B-Instruct-v0.1,c900805e2924bc6606f95b97bee7857b,light_3,light,After everybody saw the exhibits and installations where they served wine and cheese?,C,C. art show,C,True,C,True
mistral_7b,mistralai/Mistral-7B-Instruct-v0.1,3cde742a970872d55a9552750ec94a39,original,original,Where do  you park in the parking lot with shopping bags?,D,E. train station,E,False,E,True
mistral_7b,mistralai/Mistral-7B-Instruct-v0.1,3cde742a970872d55a9552750ec94a39,light_1,light,Wo park with shopping bags in the parking lot?,D,E. train station,E,False,E,True
mistral_7b,mistralai/Mistral-7B-Instruct-v0.1,3cde742a970872d55a9552750ec94a39,light_2,light,Where park with shopping bags in the parking lot?,D,E. train station,E,False,E,True
mistral_7b,mistralai/Mistral-7B-Instruct-v0.1,3cde742a970872d55a9552750ec94a39,light_3,light,Where do you park with shopping bags in the parking lot?,D,E. train station,E,False,E,True
mistral_7b,mistralai/Mistral-7B-Instruct-v0.1,44086b5661faaec5b8f09cd2eee02d50,original,original,"If I need to store old stuff out of the way without concerns of them getting damp, where do I go?",C,E. museum,E,False,E,True
mistral_7b,mistralai/Mistral-7B-Instruct-v0.1,44086b5661faaec5b8f09cd2eee02d50,light_1,light,Where do I go if I need to store old stuff out of the way without worrying that they will get damp?,C,C. attic,C,True,E,False
mistral_7b,mistralai/Mistral-7B-Instruct-v0.1,44086b5661faaec5b8f09cd2eee02d50,light_2,light,Where do I go if I need to keep old stuff out of the way without worrying about them getting damp?,C,E. museum,E,False,E,True
mistral_7b,mistralai/Mistral-7B-Instruct-v0.1,44086b5661faaec5b8f09cd2eee02d50,light_3,light,"If I need to keep old stuff out of the way without fear of them getting damp, where do I go?",C,E. museum,E,False,E,True
mistral_7b,mistralai/Mistral-7B-Instruct-v0.1,20c4526646e3e61f3979944e0bff396b,original,original,Where will my kid put their coin in their room?,A,A.,A,True,A,True
mistral_7b,mistralai/Mistral-7B-Instruct-v0.1,20c4526646e3e61f3979944e0bff396b,light_1,light,Wo will my kid put their coin in their room?,A,A. piggy bank,A,True,A,True
mistral_7b,mistralai/Mistral-7B-Instruct-v0.1,20c4526646e3e61f3979944e0bff396b,light_2,light,Where will my kid put his coin in their room?,A,A.,A,True,A,True
mistral_7b,mistralai/Mistral-7B-Instruct-v0.1,20c4526646e3e61f3979944e0bff396b,light_3,light,Wo will my kid put his coin in their room?,A,A. piggy bank,A,True,A,True
mistral_7b,mistralai/Mistral-7B-Instruct-v0.1,91b2a4649122feaa9e9ea3a8eba0150b,original,original,What must someone go through when heading to the sky?,D,E. heavens,E,False,E,True
mistral_7b,mistralai/Mistral-7B-Instruct-v0.1,91b2a4649122feaa9e9ea3a8eba0150b,light_1,light,What must someone go through when heading into the sky?,D,E. heavens,E,False,E,True
mistral_7b,mistralai/Mistral-7B-Instruct-v0.1,91b2a4649122feaa9e9ea3a8eba0150b,light_2,light,What must someone go through when they head to the sky?,D,E. heavens,E,False,E,True
mistral_7b,mistralai/Mistral-7B-Instruct-v0.1,4cfd8cde494308c8398b5c098fab7513,original,original,What would you change the learning process to be if someone does not like learning?,B,E. free,E,False,E,True
mistral_7b,mistralai/Mistral-7B-Instruct-v0.1,4cfd8cde494308c8398b5c098fab7513,light_1,light,What would change the learning process if someone does not like learning?,B,E. free,E,False,E,True
mistral_7b,mistralai/Mistral-7B-Instruct-v0.1,4cfd8cde494308c8398b5c098fab7513,light_2,light,What would change the learning process to be if someone does not like learning?,B,E. free,E,False,E,True
mistral_7b,mistralai/Mistral-7B-Instruct-v0.1,4ec2136a93d093ab760695e0b200534e,original,original,Where would you go if you wanted to buy clothes as well as other things?,E,E. mall,E,True,E,True
mistral_7b,mistralai/Mistral-7B-Instruct-v0.1,4ec2136a93d093ab760695e0b200534e,light_1,light,Wo would you go if you wanted to buy clothes as well as other things?,E,E. mall,E,True,E,True
mistral_7b,mistralai/Mistral-7B-Instruct-v0.1,cdf1d24c6271aa5452fa2eae4a36d661,original,original,"He needed a stapler and index card, he figure where would be the best place to purchase them?",E,E. office supply store,E,True,E,True
mistral_7b,mistralai/Mistral-7B-Instruct-v0.1,cdf1d24c6271aa5452fa2eae4a36d661,light_1,light,"He needed a stapler and index card, he thought where would be the best place to buy them?",E,E. office supply store,E,True,E,True
mistral_7b,mistralai/Mistral-7B-Instruct-v0.1,cdf1d24c6271aa5452fa2eae4a36d661,light_2,light,"He needed a stapler and index card, he wondered where would be the best place to purchase them?",E,E. office supply store,E,True,E,True
mistral_7b,mistralai/Mistral-7B-Instruct-v0.1,cdf1d24c6271aa5452fa2eae4a36d661,light_3,light,"He needed a stapler and index card, he wondered where the best place would be to buy them?",E,E. office supply store,E,True,E,True
mistral_7b,mistralai/Mistral-7B-Instruct-v0.1,6eeed1adf634167228ae78ca419ff0c3,original,original,Where does an audience come every week to listen to a person speaking?,B,E. phone call,E,False,E,True
mistral_7b,mistralai/Mistral-7B-Instruct-v0.1,6eeed1adf634167228ae78ca419ff0c3,light_1,light,Where does an audience come to listen to a person speaking every week?,B,E. phone call,E,False,E,True
